kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
86,2.837500,-9.580002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.485418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.242273,-3.271776,0.750000,0.233445,0.000000,0.000000,0.972370,-9.580206,-0.021305,38.300000,0.610869,-0.356144,0.610869,0.356144,4.167
87,2.870833,-9.420002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.368752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.367014,-3.208217,0.750000,0.233445,0.000000,0.000000,0.972370,-9.420206,-0.021302,38.300000,0.610793,-0.356274,0.610793,0.356274,0.000
88,2.904166,-9.260002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.252085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.491755,-3.144658,0.750000,0.233445,0.000000,0.000000,0.972370,-9.260206,-0.021240,38.300000,0.610454,-0.356856,0.610454,0.356856,4.167
89,2.937500,-9.100002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.135418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.616496,-3.081100,0.750000,0.233445,0.000000,0.000000,0.972370,-9.100206,-0.021122,38.300000,0.609862,-0.357866,0.609862,0.357866,4.167
90,2.970833,-8.940002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,9.018752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.741237,-3.017541,0.750000,0.233445,0.000000,0.000000,0.972370,-8.940206,-0.020948,38.300000,0.609018,-0.359301,0.609018,0.359301,0.000
91,3.004166,-8.780002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.902085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.865977,-2.953982,0.750000,0.233445,0.000000,0.000000,0.972370,-8.780206,-0.020716,38.300000,0.607909,-0.361174,0.607909,0.361174,4.167
92,3.037500,-8.620002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.785418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.990718,-2.890424,0.750000,0.233445,0.000000,0.000000,0.972370,-8.620207,-0.020376,38.300000,0.606557,-0.363440,0.606557,0.363440,4.167
93,3.070833,-8.460002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.668752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.115459,-2.826865,0.750000,0.233445,0.000000,0.000000,0.972370,-8.460207,-0.020035,38.300000,0.604938,-0.366128,0.604938,0.366128,0.000
94,3.104166,-8.300003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.552085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.240200,-2.763307,0.750000,0.233445,0.000000,0.000000,0.972370,-8.300208,-0.019638,38.300000,0.603052,-0.369227,0.603052,0.369227,4.167
95,3.137499,-8.140003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.435419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.364941,-2.699748,0.750000,0.233445,0.000000,0.000000,0.972370,-8.140208,-0.019189,38.300000,0.600908,-0.372705,0.600908,0.372705,4.167
96,3.170833,-7.980003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.318752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.489682,-2.636189,0.750000,0.233445,0.000000,0.000000,0.972370,-7.980209,-0.018689,38.300000,0.598506,-0.376550,0.598506,0.376550,0.000
97,3.199999,-7.840003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.216669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.598830,-2.580575,0.750000,0.233445,0.000000,0.000000,0.972370,-7.840210,-0.018208,38.300000,0.596183,-0.380219,0.596183,0.380219,4.167
98,3.233333,-7.680003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,8.100002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.723571,-2.517017,0.750000,0.233445,0.000000,0.000000,0.972370,-7.680212,-0.017615,38.300000,0.593288,-0.384719,0.593288,0.384719,0.000
99,3.266666,-7.520003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.983335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.848312,-2.453458,0.750000,0.233445,0.000000,0.000000,0.972370,-7.520213,-0.016972,38.300000,0.590124,-0.389556,0.590124,0.389556,4.167
100,3.299999,-7.360003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.866669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.973053,-2.389899,0.750000,0.233445,0.000000,0.000000,0.972370,-7.360215,-0.016285,38.300000,0.586701,-0.394692,0.586701,0.394692,4.167
101,3.333333,-7.200003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.750002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.097794,-2.326341,0.750000,0.233445,0.000000,0.000000,0.972370,-7.200217,-0.015555,38.300000,0.583020,-0.400109,0.583020,0.400109,0.000
102,3.366666,-7.040003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.633335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.222535,-2.262782,0.750000,0.233445,0.000000,0.000000,0.972370,-7.040219,-0.014782,38.300000,0.579074,-0.405800,0.579074,0.405800,4.167
103,3.399999,-6.880003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.516669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.347276,-2.199223,0.750000,0.233445,0.000000,0.000000,0.972370,-6.880222,-0.013969,38.300000,0.574874,-0.411728,0.574874,0.411728,4.167
104,3.433333,-6.720003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.400002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.472016,-2.135665,0.750000,0.233445,0.000000,0.000000,0.972370,-6.720224,-0.013120,38.300000,0.570424,-0.417872,0.570424,0.417872,0.000
105,3.466666,-6.560003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.283335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.596757,-2.072106,0.750000,0.233445,0.000000,0.000000,0.972370,-6.560227,-0.012235,38.300000,0.565719,-0.424219,0.565719,0.424219,4.167
106,3.499999,-6.400003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.166669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.721498,-2.008547,0.750000,0.233445,0.000000,0.000000,0.972370,-6.400230,-0.011317,38.300000,0.560775,-0.430734,0.560775,0.430734,4.167
107,3.533333,-6.240003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,7.050002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.846239,-1.944989,0.750000,0.233445,0.000000,0.000000,0.972370,-6.240233,-0.010370,38.300000,0.555596,-0.437394,0.555596,0.437394,0.000
108,3.566666,-6.080003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.933335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.970980,-1.881430,0.750000,0.233445,0.000000,0.000000,0.972370,-6.080237,-0.009394,38.300000,0.550184,-0.444182,0.550184,0.444182,4.167
109,3.595833,-5.940003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.831252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.080128,-1.825816,0.750000,0.233445,0.000000,0.000000,0.972370,-5.940240,-0.008521,38.300000,0.545273,-0.450197,0.545273,0.450197,0.000
110,3.629166,-5.780003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.714585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.204869,-1.762258,0.750000,0.233445,0.000000,0.000000,0.972370,-5.780244,-0.007501,38.300000,0.539459,-0.457148,0.539459,0.457148,4.167
111,3.662499,-5.620003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.597919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.329610,-1.698699,0.750000,0.233445,0.000000,0.000000,0.972370,-5.620248,-0.006461,38.300000,0.533448,-0.464148,0.533448,0.464148,4.167
112,3.695833,-5.460003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.481252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.454351,-1.635140,0.750000,0.233445,0.000000,0.000000,0.972370,-5.460252,-0.005405,38.300000,0.527253,-0.471174,0.527253,0.471174,0.000
113,3.729166,-5.300003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.364586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.579092,-1.571582,0.750000,0.233445,0.000000,0.000000,0.972370,-5.300256,-0.004335,38.300000,0.520883,-0.478206,0.520883,0.478206,4.167
114,3.762499,-5.140003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.247919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.703833,-1.508023,0.750000,0.233445,0.000000,0.000000,0.972370,-5.140261,-0.003254,38.300000,0.514359,-0.485216,0.514359,0.485216,4.167
115,3.795833,-4.980003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.131252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.828574,-1.444464,0.750000,0.233445,0.000000,0.000000,0.972370,-4.980265,-0.002165,38.300000,0.507696,-0.492183,0.507696,0.492183,0.000
116,3.829166,-4.820003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,6.014586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.953315,-1.380906,0.750000,0.233445,0.000000,0.000000,0.972370,-4.820269,-0.001070,38.300000,0.500911,-0.499087,0.500911,0.499087,4.167
117,3.862499,-4.660003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.897919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.078055,-1.317347,0.750000,0.233445,0.000000,0.000000,0.972370,-4.660274,0.000026,38.300000,0.494024,-0.505905,0.494024,0.505905,4.167
118,3.895833,-4.500003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.781252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.202796,-1.253788,0.750000,0.233445,0.000000,0.000000,0.972370,-4.500278,0.001122,38.300000,0.487055,-0.512618,0.487055,0.512618,0.000
119,3.929166,-4.340003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.664586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.327537,-1.190230,0.750000,0.233445,0.000000,0.000000,0.972370,-4.340282,0.002213,38.300000,0.480026,-0.519207,0.480026,0.519207,4.167
120,3.962499,-4.180003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.547919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.452278,-1.126671,0.750000,0.233445,0.000000,0.000000,0.972370,-4.180287,0.003297,38.300000,0.472957,-0.525653,0.472957,0.525653,4.167
121,3.995833,-4.020003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.431252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.577019,-1.063112,0.750000,0.233445,0.000000,0.000000,0.972370,-4.020291,0.004372,38.300000,0.465872,-0.531943,0.465872,0.531943,0.000
122,4.024999,-3.880003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.329169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.686167,-1.007499,0.750000,0.233445,0.000000,0.000000,0.972370,-3.880295,0.005302,38.300000,0.459680,-0.537303,0.459680,0.537303,4.167
123,4.058333,-3.720003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.212502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.810908,-0.943940,0.750000,0.233445,0.000000,0.000000,0.972370,-3.720299,0.006350,38.300000,0.452628,-0.543256,0.452628,0.543256,0.000
124,4.091666,-3.560003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,5.095836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.935649,-0.880381,0.750000,0.233445,0.000000,0.000000,0.972370,-3.560303,0.007380,38.300000,0.445634,-0.549009,0.445634,0.549009,4.167
125,4.124999,-3.400003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.979169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.060390,-0.816823,0.750000,0.233445,0.000000,0.000000,0.972370,-3.400306,0.008389,38.300000,0.438715,-0.554553,0.438715,0.554553,4.167
126,4.158333,-3.240003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.862502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.185131,-0.753264,0.750000,0.233445,0.000000,0.000000,0.972370,-3.240310,0.009374,38.300000,0.431896,-0.559880,0.431896,0.559880,0.000
127,4.191666,-3.080003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.745836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.309872,-0.689705,0.750000,0.233445,0.000000,0.000000,0.972370,-3.080313,0.010332,38.300000,0.425211,-0.564974,0.425211,0.564974,4.167
128,4.224999,-2.920003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.629169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.434613,-0.626147,0.750000,0.233445,0.000000,0.000000,0.972370,-2.920316,0.011261,38.300000,0.418676,-0.569834,0.418676,0.569834,4.167
129,4.258333,-2.760003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.512502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.559354,-0.562588,0.750000,0.233445,0.000000,0.000000,0.972370,-2.760319,0.012159,38.300000,0.412313,-0.574455,0.412313,0.574455,0.000
130,4.291666,-2.600003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.395836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.684094,-0.499029,0.750000,0.233445,0.000000,0.000000,0.972370,-2.600322,0.013022,38.300000,0.406159,-0.578822,0.406159,0.578822,4.167
131,4.324999,-2.440003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.279169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.808835,-0.435471,0.750000,0.233445,0.000000,0.000000,0.972370,-2.440325,0.013848,38.300000,0.400225,-0.582941,0.400225,0.582941,4.167
132,4.358333,-2.280003,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.162503,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.933576,-0.371912,0.750000,0.233445,0.000000,0.000000,0.972370,-2.280327,0.014637,38.300000,0.394533,-0.586808,0.394533,0.586808,0.000
133,4.391666,-2.120004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,4.045836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.058317,-0.308353,0.750000,0.233445,0.000000,0.000000,0.972370,-2.120329,0.015383,38.300000,0.389121,-0.590411,0.389121,0.590411,4.167
134,4.420833,-1.980004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.943753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.167465,-0.252739,0.750000,0.233445,0.000000,0.000000,0.972370,-1.980331,0.016002,38.300000,0.384612,-0.593358,0.384612,0.593358,0.000
135,4.454166,-1.820004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.827086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.292206,-0.189181,0.750000,0.233445,0.000000,0.000000,0.972370,-1.820332,0.016666,38.300000,0.379761,-0.596475,0.379761,0.596475,4.167
136,4.487499,-1.660004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.710419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.416947,-0.125622,0.750000,0.233445,0.000000,0.000000,0.972370,-1.660334,0.017284,38.300000,0.375230,-0.599335,0.375230,0.599335,4.167
137,4.520833,-1.500004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.593753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.541688,-0.062063,0.750000,0.233445,0.000000,0.000000,0.972370,-1.500335,0.017855,38.300000,0.371039,-0.601939,0.371039,0.601939,0.000
138,4.554166,-1.340004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.477086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.666429,0.001495,0.750000,0.233445,0.000000,0.000000,0.972370,-1.340336,0.018374,38.300000,0.367220,-0.604276,0.367220,0.604276,4.167
139,4.587499,-1.180004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.360419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.791170,0.065054,0.750000,0.233445,0.000000,0.000000,0.972370,-1.180337,0.018843,38.300000,0.363771,-0.606358,0.363771,0.606358,4.167
140,4.620833,-1.020004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.243753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.915911,0.128613,0.750000,0.233445,0.000000,0.000000,0.972370,-1.020337,0.019260,38.300000,0.360706,-0.608187,0.360706,0.608187,0.000
141,4.654166,-0.860004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.127086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.040652,0.192171,0.750000,0.233445,0.000000,0.000000,0.972370,-0.860338,0.019621,38.300000,0.358056,-0.609751,0.358056,0.609751,4.167
142,4.687499,-0.700004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,3.010419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.165393,0.255730,0.750000,0.233445,0.000000,0.000000,0.972370,-0.700338,0.019929,38.300000,0.355811,-0.611063,0.355811,0.611063,4.167
143,4.720833,-0.540004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.893753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.290133,0.319288,0.750000,0.233445,0.000000,0.000000,0.972370,-0.540339,0.020183,38.300000,0.353981,-0.612125,0.353981,0.612125,0.000
144,4.754166,-0.380004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.777086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.414874,0.382847,0.750000,0.233445,0.000000,0.000000,0.972370,-0.380339,0.020378,38.300000,0.352593,-0.612926,0.352593,0.612926,4.167
145,4.787499,-0.220004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.660419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.539615,0.446406,0.750000,0.233445,0.000000,0.000000,0.972370,-0.220339,0.020518,38.300000,0.351633,-0.613477,0.351633,0.613477,4.167
146,4.820833,-0.060004,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.543753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.664356,0.509964,0.750000,0.233445,0.000000,0.000000,0.972370,-0.060339,0.020601,38.300000,0.351103,-0.613780,0.351103,0.613780,0.000
147,4.849999,0.079996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.441669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.773504,0.565578,0.750000,0.233445,0.000000,0.000000,0.972370,0.079661,0.020625,38.300000,0.351014,-0.613832,0.351014,0.613832,4.167
148,4.883333,0.239996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.325003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.898245,0.629137,0.750000,0.233445,0.000000,0.000000,0.972370,0.239661,0.020601,38.300000,0.351310,-0.613662,0.351310,0.613662,0.000
149,4.916666,0.399996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.208336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.022986,0.692696,0.750000,0.233445,0.000000,0.000000,0.972370,0.399661,0.020518,38.300000,0.352059,-0.613233,0.352059,0.613233,4.167
150,4.949999,0.559996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,2.091670,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.147727,0.756254,0.750000,0.233445,0.000000,0.000000,0.972370,0.559661,0.020378,38.300000,0.353237,-0.612555,0.353237,0.612555,4.167
151,4.983333,0.719996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.975003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.272468,0.819813,0.750000,0.233445,0.000000,0.000000,0.972370,0.719661,0.020151,38.300000,0.354819,-0.611640,0.354819,0.611640,0.000
152,5.016666,0.879996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.858336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.397209,0.883372,0.750000,0.233445,0.000000,0.000000,0.972370,0.879660,0.019897,38.300000,0.356861,-0.610451,0.356861,0.610451,4.167
153,5.049999,1.039996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.741670,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.521950,0.946930,0.750000,0.233445,0.000000,0.000000,0.972370,1.039660,0.019589,38.300000,0.359313,-0.609011,0.359313,0.609011,4.167
154,5.083333,1.199996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.625003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.646691,1.010489,0.750000,0.233445,0.000000,0.000000,0.972370,1.199660,0.019227,38.300000,0.362166,-0.607319,0.362166,0.607319,0.000
155,5.116666,1.359996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.508336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.771432,1.074048,0.750000,0.233445,0.000000,0.000000,0.972370,1.359659,0.018810,38.300000,0.365428,-0.605362,0.365428,0.605362,4.167
156,5.149999,1.519996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.391670,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.896173,1.137606,0.750000,0.233445,0.000000,0.000000,0.972370,1.519658,0.018342,38.300000,0.369066,-0.603150,0.369066,0.603150,4.167
157,5.183333,1.679996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.275003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.020913,1.201165,0.750000,0.233445,0.000000,0.000000,0.972370,1.679657,0.017822,38.300000,0.373067,-0.600684,0.373067,0.600684,0.000
158,5.216666,1.839996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.158336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.145654,1.264724,0.750000,0.233445,0.000000,0.000000,0.972370,1.839656,0.017252,38.300000,0.377433,-0.597950,0.377433,0.597950,4.167
159,5.245832,1.979996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,1.056253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.254803,1.320337,0.750000,0.233445,0.000000,0.000000,0.972370,1.979655,0.016714,38.300000,0.381519,-0.595351,0.381519,0.595351,0.000
160,5.279166,2.139996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.939586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.379543,1.383896,0.750000,0.233445,0.000000,0.000000,0.972370,2.139653,0.016055,38.300000,0.386500,-0.592130,0.386500,0.592130,4.167
161,5.312499,2.299996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.822920,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.504284,1.447455,0.750000,0.233445,0.000000,0.000000,0.972370,2.299651,0.015351,38.300000,0.391775,-0.588653,0.391775,0.588653,4.167
162,5.345832,2.459996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.706253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.629025,1.511013,0.750000,0.233445,0.000000,0.000000,0.972370,2.459649,0.014605,38.300000,0.397325,-0.584921,0.397325,0.584921,0.000
163,5.379166,2.619996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.589586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.753766,1.574572,0.750000,0.233445,0.000000,0.000000,0.972370,2.619647,0.013816,38.300000,0.403143,-0.580927,0.403143,0.580927,4.167
164,5.412499,2.779996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.472920,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.878507,1.638131,0.750000,0.233445,0.000000,0.000000,0.972370,2.779644,0.012990,38.300000,0.409192,-0.576682,0.409192,0.576682,4.167
165,5.445832,2.939996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.356253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.003248,1.701689,0.750000,0.233445,0.000000,0.000000,0.972370,2.939642,0.012127,38.300000,0.415449,-0.572190,0.415449,0.572190,0.000
166,5.479166,3.099996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.239586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.127989,1.765248,0.750000,0.233445,0.000000,0.000000,0.972370,3.099639,0.011229,38.300000,0.421904,-0.567448,0.421904,0.567448,4.167
167,5.512499,3.259996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.122920,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.252730,1.828807,0.750000,0.233445,0.000000,0.000000,0.972370,3.259636,0.010300,38.300000,0.428519,-0.562469,0.428519,0.562469,4.167
168,5.545832,3.419996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,0.006253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.377471,1.892365,0.750000,0.233445,0.000000,0.000000,0.972370,3.419632,0.009342,38.300000,0.435271,-0.557260,0.435271,0.557260,0.000
169,5.579166,3.579996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,-0.110413,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.502212,1.955924,0.750000,0.233445,0.000000,0.000000,0.972370,3.579629,0.008356,38.300000,0.442145,-0.551822,0.442145,0.551822,4.167
170,5.612499,3.739996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,-0.227080,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.626952,2.019483,0.750000,0.233445,0.000000,0.000000,0.972370,3.739625,0.007348,38.300000,0.449106,-0.546172,0.449106,0.546172,4.167
171,5.645832,3.899996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,-0.343747,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.751693,2.083041,0.750000,0.233445,0.000000,0.000000,0.972370,3.899621,0.006318,38.300000,0.456130,-0.540320,0.456130,0.540320,0.000
172,5.674999,4.039996,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,-0.445830,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.860842,2.138655,0.750000,0.233445,0.000000,0.000000,0.972370,4.039616,0.005206,38.300000,0.462310,-0.535042,0.462310,0.535042,4.167
173,5.708332,4.199995,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,-0.562497,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.985582,2.202214,0.750000,0.233445,0.000000,0.000000,0.972370,4.199612,0.004145,38.300000,0.469392,-0.528840,0.469392,0.528840,0.000
