kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
40,1.320833,-16.860001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.793751,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,0.433438,-6.163695,0.750000,0.233445,0.000000,0.000000,0.972370,-16.860078,0.015929,56.834247,0.393088,-0.587777,0.393088,0.587777,0.000
41,1.354166,-16.700001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.677084,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,0.308697,-6.100136,0.750000,0.233445,0.000000,0.000000,0.972370,-16.700080,0.015171,57.249580,0.398714,-0.583975,0.398714,0.583975,4.167
42,1.387500,-16.540001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.560418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,0.183956,-6.036577,0.750000,0.233445,0.000000,0.000000,0.972370,-16.540083,0.014373,57.664914,0.404589,-0.579921,0.404589,0.579921,4.167
43,1.420833,-16.380001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.443751,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,0.059215,-5.973019,0.750000,0.233445,0.000000,0.000000,0.972370,-16.380085,0.013538,58.080247,0.410689,-0.575616,0.410689,0.575616,0.000
44,1.454166,-16.220001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.327084,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.065526,-5.909460,0.750000,0.233445,0.000000,0.000000,0.972370,-16.220088,0.012665,58.495580,0.417005,-0.571058,0.417005,0.571058,4.167
45,1.487500,-16.060001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.210418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.190267,-5.845902,0.750000,0.233445,0.000000,0.000000,0.972370,-16.060091,0.011759,58.910913,0.423499,-0.566258,0.423499,0.566258,4.167
46,1.520833,-15.900001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,14.093751,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.315008,-5.782343,0.750000,0.233445,0.000000,0.000000,0.972370,-15.900094,0.010823,59.326247,0.430149,-0.561224,0.430149,0.561224,0.000
47,1.550000,-15.760001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.991668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.424156,-5.726729,0.750000,0.233445,0.000000,0.000000,0.972370,-15.760097,0.009980,59.689663,0.436084,-0.556624,0.436084,0.556624,4.167
48,1.583333,-15.600001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.875001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.548897,-5.663170,0.750000,0.233445,0.000000,0.000000,0.972370,-15.600101,0.008992,60.104997,0.442965,-0.551164,0.442965,0.551164,0.000
49,1.616666,-15.440001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.758334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.673638,-5.599612,0.750000,0.233445,0.000000,0.000000,0.972370,-15.440105,0.007980,60.520330,0.449938,-0.545486,0.449938,0.545486,4.167
50,1.650000,-15.280001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.641668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.798379,-5.536053,0.750000,0.233445,0.000000,0.000000,0.972370,-15.280109,0.006948,60.935663,0.456972,-0.539608,0.456972,0.539608,4.167
51,1.683333,-15.120001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.525001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.923120,-5.472494,0.750000,0.233445,0.000000,0.000000,0.972370,-15.120113,0.005898,61.350996,0.464042,-0.533540,0.464042,0.533540,0.000
52,1.716666,-14.960001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.408334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.047860,-5.408936,0.750000,0.233445,0.000000,0.000000,0.972370,-14.960117,0.004832,61.766330,0.471128,-0.527293,0.471128,0.527293,4.167
53,1.750000,-14.800001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.291668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.172601,-5.345377,0.750000,0.233445,0.000000,0.000000,0.972370,-14.800121,0.003755,62.181663,0.478203,-0.520885,0.478203,0.520885,4.167
54,1.783333,-14.640001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.175001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.297342,-5.281818,0.750000,0.233445,0.000000,0.000000,0.972370,-14.640125,0.002668,62.596996,0.485245,-0.514332,0.485245,0.514332,0.000
55,1.816666,-14.480002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.058334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.422083,-5.218260,0.750000,0.233445,0.000000,0.000000,0.972370,-14.480130,0.001576,63.012329,0.492232,-0.507649,0.492232,0.507649,4.167
56,1.850000,-14.320002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.941668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.546824,-5.154701,0.750000,0.233445,0.000000,0.000000,0.972370,-14.320134,0.000480,63.427663,0.499142,-0.500856,0.499142,0.500856,4.167
57,1.883333,-14.160002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.825001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.671565,-5.091142,0.750000,0.233445,0.000000,0.000000,0.972370,-14.160140,-0.000822,63.842996,0.505956,-0.493972,0.505956,0.493972,0.000
