kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
51,1.683333,-15.120001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,13.525001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.923120,-5.472494,0.750000,0.233445,0.000000,0.000000,0.972370,-15.120181,0.009401,61.350996,0.462360,-0.534999,0.462360,0.534999,0.000
52,1.716666,-14.960001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,13.408334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.047860,-5.408936,0.750000,0.233445,0.000000,0.000000,0.972370,-14.960187,0.008136,61.766330,0.469462,-0.528777,0.469462,0.528777,4.167
53,1.750000,-14.800001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,13.291668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.172601,-5.345377,0.750000,0.233445,0.000000,0.000000,0.972370,-14.800192,0.006992,62.181663,0.476556,-0.522393,0.476556,0.522393,4.167
54,1.783333,-14.640001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,13.175001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.297342,-5.281818,0.750000,0.233445,0.000000,0.000000,0.972370,-14.640197,0.005770,62.596996,0.483617,-0.515863,0.483617,0.515863,0.000
55,1.816666,-14.480002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,13.058334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.422083,-5.218260,0.750000,0.233445,0.000000,0.000000,0.972370,-14.480204,0.004336,63.012329,0.490624,-0.509204,0.490624,0.509204,4.167
56,1.850000,-14.320002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.941668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.546824,-5.154701,0.750000,0.233445,0.000000,0.000000,0.972370,-14.320214,0.002761,63.427663,0.497554,-0.502434,0.497554,0.502434,4.167
57,1.883333,-14.160002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.825001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.671565,-5.091142,0.750000,0.233445,0.000000,0.000000,0.972370,-14.160222,0.001254,63.842996,0.504390,-0.495571,0.504390,0.495571,0.000
58,1.916666,-14.000002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.708334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.796306,-5.027584,0.750000,0.233445,0.000000,0.000000,0.972370,-14.000229,-0.000112,64.258329,0.511110,-0.488637,0.511110,0.488637,4.167
59,1.945833,-13.860002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.606251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.905454,-4.971970,0.750000,0.233445,0.000000,0.000000,0.972370,-13.860238,-0.001611,64.621746,0.516885,-0.482524,0.516885,0.482524,0.000
60,1.979166,-13.700002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.489585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.030195,-4.908411,0.750000,0.233445,0.000000,0.000000,0.972370,-13.700257,-0.003772,65.037079,0.523352,-0.475503,0.523352,0.475503,4.167
61,2.012500,-13.540002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.372918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.154936,-4.844853,0.750000,0.233445,0.000000,0.000000,0.972370,-13.540266,-0.005180,65.452412,0.529642,-0.468486,0.529642,0.468486,4.167
62,2.045833,-13.380002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.256251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.279677,-4.781294,0.750000,0.233445,0.000000,0.000000,0.972370,-13.380276,-0.006831,65.867746,0.535762,-0.461475,0.535762,0.461475,0.000
63,2.079166,-13.220002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.139585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.404418,-4.717735,0.750000,0.233445,0.000000,0.000000,0.972370,-13.220280,-0.007868,66.283079,0.541670,-0.454526,0.541670,0.454526,4.167
64,2.112500,-13.060002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,12.022918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.529159,-4.654177,0.750000,0.233445,0.000000,0.000000,0.972370,-13.060285,-0.009076,66.698412,0.547380,-0.447633,0.547380,0.447633,4.167
65,2.145833,-12.900002,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,11.906251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.653899,-4.590618,0.750000,0.233445,0.000000,0.000000,0.972370,-12.900290,-0.010257,67.113745,0.552876,-0.440827,0.552876,0.440827,0.000
